century,author,link
20,"Giraudoux, Jean (1882-1944) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Giraudoux%2C%20Jean%20%22%20or%20dc.contributor%20all%20%22Giraudoux%2C%20Jean%20%22%20%29%20&filter=dc.creator%20all%20%22giraudoux%2C%20jean%20%281882-1944%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
20,"Jarry, Alfred (1873-1907) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Jarry%2C%20Alfred%20%22%20or%20dc.contributor%20all%20%22Jarry%2C%20Alfred%20%22%20%29%20&filter=dc.creator%20all%20%22jarry%2C%20alfred%20%281873-1907%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
20,"Leblanc, Maurice (1864-1941) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&query=%28%28dc.creator%20all%20%22Leblanc%2C%20Maurice%22%20or%20dc.contributor%20all%20%22Leblanc%2C%20Maurice%22%29%29%20and%20dc.creator%20all%20%22leblanc%20%2C%20maurice%20.%20auteur%20du%20texte%20%281864-1941%29%22&rk=42918;4 
20,"Leroux, Gaston (1868-1927) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Leroux%2C%20Gaston%22%20or%20dc.contributor%20all%20%22Leroux%2C%20Gaston%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22leroux%2C%20gaston%20%281868-1927%29.%20auteur%20du%20texte%22
20,"Noailles, Anna de (1876-1933) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Noailles%2C%20Anna%20de%22%20or%20dc.contributor%20all%20%22Noailles%2C%20Anna%20de%22%20%29%20&filter=dc.type%20all%20%22monographie%22
20,"Péguy, Charles (1873-1914) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22P%C3%A9guy%2C%20Charles%20%22%20or%20dc.contributor%20all%20%22P%C3%A9guy%2C%20Charles%20%22%20%29%20&filter=dc.creator%20all%20%22p%C3%A9guy%2C%20charles%20%281873-1914%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
20,"Proust, Marcel (1871-1922) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Proust%2C%20Marcel%22%20or%20dc.contributor%20all%20%22Proust%2C%20Marcel%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22proust%2C%20marcel%20%281871-1922%29.%20auteur%20du%20texte%22
20,"Radiguet, Raymond (1903-1923) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Radiguet%2C%20Raymond%22%20or%20dc.contributor%20all%20%22Radiguet%2C%20Raymond%22%20%29%20&filter=dc.type%20all%20%22monographie%22
20,"Ramuz, Charles-Ferdinand (1878-1947) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20or%20dc.contributor%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20)%20&suggest=10&keywords=Ramuz,%20Charles-Ferdinand%20(1878-1947)"
20,"Régnier, Henri de (1864-1936) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22R%C3%A9gnier%2C%20Henri%20de%22%20or%20dc.contributor%20all%20%22R%C3%A9gnier%2C%20Henri%20de%22%20%29%20&filter=dc.creator%20all%20%22r%C3%A9gnier%2C%20henri%20de%20%281864-1936%29.%20auteur%20du%20texte%22
20,"Rolland, Romain (1866-1944) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Rolland%2C%20Romain%22%20or%20dc.contributor%20all%20%22Rolland%2C%20Romain%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22rolland%2C%20romain%20%281866-1944%29.%20auteur%20du%20texte%22
20,"Roussel, Raymond (1877-1933) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Roussel,%20Raymond%20(1877-1933)%22%20or%20dc.contributor%20all%20%22Roussel,%20Raymond%20(1877-1933)%22%20)%20&suggest=10&keywords=Roussel,%20Raymond%20(1877-1933)"
20,"Segalen, Victor (1878-1919) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22segalen,%20victor%22%20or%20dc.contributor%20all%20%22segalen,%20victor%22%20)%20%20and%20(dc.type%20all%20%22manuscrit%22%20or%20dc.type%20all%20%22monographie%22)&suggest=10&keywords=segalen,%20victor"
20,"Toulet, Paul-Jean (1867-1920) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Toulet,%20Paul-Jean%20(1867-1920)%22%20or%20dc.contributor%20all%20%22Toulet,%20Paul-Jean%20(1867-1920)%22%20)%20&suggest=10&keywords=Toulet,%20Paul-Jean%20(1867-1920)"
20,"Valéry, Paul (1871-1945) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20or%20dc.contributor%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20%29%20&filter=dc.creator%20all%20%22val%C3%A9ry%2C%20paul%20%281871-1945%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
