century,link,identifier,author,title,contributors,rights
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k33312145,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Langage et pouvoir à l'âge classique / Pierre-François Moreau et Jean Robelin, éd.","['Moreau, Pierre-François (1948-....). Éditeur scientifique', 'Robelin, Jean. Éditeur scientifique', ""Centre d'études en rhétorique, philosophie et histoire des idées (Lyon). Éditeur scientifique"", ""Laboratoire Logiques de l'agir (Besançon). Éditeur scientifique""]","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22musset,%20paul%20de%22%20or%20dc.contributor%20adj%20%22musset,%20paul%20de%22%20)%20&suggest=10&keywords=musset,%20paul%20de",https://gallica.bnf.fr/ark:/12148/cb328699885/date,"Musset, Paul de (1804-1880) (nouvelle fenêtre)",Rapport sur les travaux du Comité durant l'exercice ... (Société des gens de lettres),['Société des gens de lettres (France). Éditeur scientifique'],[]
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Nerval%2C%20G%C3%A9rard%20de%22%20or%20dc.contributor%20all%20%22Nerval%2C%20G%C3%A9rard%20de%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22nerval%2C%20g%C3%A9rard%20de%20%281808-1855%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k33963970,"Nerval, Gérard Labrunie dit Gérard de (1808-1855) (nouvelle fenêtre)","La description du ""Panthéon"" de Paul Chenavard par Gautier et Nerval : une collaboration inconnue / Jean Richer",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Quinet%2C%20Edgar%22%20or%20dc.contributor%20all%20%22Quinet%2C%20Edgar%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22quinet%2C%20edgar%20%281803-1875%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k3326454n,"Quinet, Edgar (1803-1875) (nouvelle fenêtre)",La Pensée d'Edgar Quinet : étude sur la formation de ses idées ; avec Essais de jeunesse et documents inédits / Willy Aeschimann,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Quinet%2C%20Edgar%22%20or%20dc.contributor%20all%20%22Quinet%2C%20Edgar%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22quinet%2C%20edgar%20%281803-1875%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k3394382x,"Quinet, Edgar (1803-1875) (nouvelle fenêtre)",Edgar Quinet... par Mlle Germaine Bourdin,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22rictus,%20jehan%22%20or%20dc.contributor%20all%20%22rictus,%20jehan%22%20)%20&suggest=10&keywords=rictus,%20jehan",https://gallica.bnf.fr/ark:/12148/bpt6k33776452,"Rictus, Jehan, pseud. de Gabriel Random de Saint-Amand (1867-1933) (nouvelle fenêtre)",Mon bon chien : poème / Albert Hennequin ; lettre-préface et croquis de Jehan Rictus,"['Rictus, Jehan (1867-1933). Préfacier. Illustrateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Rimbaud%2C%20Arthur%22%20or%20dc.contributor%20all%20%22Rimbaud%2C%20Arthur%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22rimbaud%2C%20arthur%20%281854-1891%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k4815253c,"Rimbaud, Arthur (1854-1891) (nouvelle fenêtre)",12 poèmes de Rimbaud : analysés et expliqués / Marie-Paule Berranger,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Rimbaud%2C%20Arthur%22%20or%20dc.contributor%20all%20%22Rimbaud%2C%20Arthur%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22rimbaud%2C%20arthur%20%281854-1891%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k3379301g,"Rimbaud, Arthur (1854-1891) (nouvelle fenêtre)","Les deux Rimbaud, l'ardennais, l'éthiopien : lettres et documents inconnus / publiés et commentés par Jean-Marie Carré",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20or%20dc.contributor%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20)%20&suggest=10&keywords=Sainte-Beuve,%20Charles-Augustin",https://gallica.bnf.fr/ark:/12148/cb32812364s/date,"Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre)",Les Matinées italiennes : revue anecdotique artistique et littéraire / par Mr. le baron Stock,"['Sainte-Beuve, Charles-Augustin (1804-1869). Collaborateur', 'Lacroix, Paul (1806-1884). Collaborateur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20or%20dc.contributor%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20)%20&suggest=10&keywords=Sainte-Beuve,%20Charles-Augustin",https://gallica.bnf.fr/ark:/12148/bpt6k3372320n,"Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre)",Bonaparte peint par lui-même / François Duhourcau ; préface de Sainte-Beuve,"['Sainte-Beuve, Charles-Augustin (1804-1869). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20or%20dc.contributor%20all%20%22Sainte-Beuve,%20Charles-Augustin%20%22%20)%20&suggest=10&keywords=Sainte-Beuve,%20Charles-Augustin",https://gallica.bnf.fr/ark:/12148/bpt6k3341443v,"Sainte-Beuve, Charles-Augustin (1804-1869) (nouvelle fenêtre)",La vie de Proudhon / Daniel Halévy,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Sand%2C%20George%22%20or%20dc.contributor%20all%20%22Sand%2C%20George%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22sand%2C%20george%20%281804-1876%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k33363216,"Sand, Aurore Dupin, dite George (1804-1876) (nouvelle fenêtre)","Sand et Musset : les enfants du siècle / Jean-Pierre Guéno, Diane Kurys, Roselyne de Ayala",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Sardou%2C%20Victorien%22%20or%20dc.contributor%20all%20%22Sardou%2C%20Victorien%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k4806290p,"Sardou, Victorien (1831-1908) (nouvelle fenêtre)","Madame Atkyns et la prison du Temple : 1758-1836 / d'après des documents inédits, par Frédéric Barbey ; préface de M. Victorien Sardou,...","['Sardou, Victorien (1831-1908). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Stendhal%22%20or%20dc.contributor%20all%20%22Stendhal%22%20%29%20&filter=dc.creator%20all%20%22stendhal%20%281783-1842%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3330887t,"Stendhal, Henry Beyle dit (1783-1842) (nouvelle fenêtre)","Promenades en Bretagne et en Normandie, avec un guide nommé Stendhal / [textes choisis et présentés par] Gérard Pouchain ; préface de Pierre Jakez Hélias","['Hélias, Pierre Jakez (1914-1995). Préfacier', 'Pouchain, Gérard (1943-....). Éditeur scientifique']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22sully%20prudhomme%22%20or%20dc.contributor%20adj%20%22sully%20prudhomme%22%20)%20&suggest=10&keywords=sully%20prudhomme,https://gallica.bnf.fr/ark:/12148/bpt6k3379363k,"Sully Prudhomme, René François Armand Prudhomme, dit (1839-1907) (nouvelle fenêtre)","Hommage à Gaston Paris, 14 mai 1903 / [conférence de M. Mario Roques ; précédée d'une allocution de M. Louis Havet et d'une lettre de M. Sully Prud'homme]",['Association générale des étudiants de Paris. Éditeur scientifique'],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Villiers%20de%20L%27Isle-Adam%2C%20Auguste%20%22%20or%20dc.contributor%20all%20%22Villiers%20de%20L%27Isle-Adam%2C%20Auguste%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22villiers%20de%20l%27isle-adam%2C%20auguste%20de%20%281838-1889%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k3400480z,"Villiers de L'Isle-Adam, Auguste (1838-1889) (nouvelle fenêtre)",Villiers de l'Isle-Adam... étude... par Jean-Paul Gourevitch... Choix de textes de Villiers de l'Isle-Adam..,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Michel%20Z%C3%A9vaco%22%20or%20dc.contributor%20all%20%22Michel%20Z%C3%A9vaco%22%20)%20&suggest=10&keywords=Michel%20Z%C3%A9vaco,https://gallica.bnf.fr/ark:/12148/cb46585363r/date,"Zévaco, Michel (1860-1918) (nouvelle fenêtre)",Les Hommes de révolution / par Michel Zévaco,[],[]
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Zola%2C%20Emile%22%20or%20dc.contributor%20all%20%22Zola%2C%20Emile%22%20%29%20&filter=dc.creator%20all%20%22zola%2C%20%C3%A9mile%20%281840-1902%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3351391v,"Zola, Emile (1840-1902) (nouvelle fenêtre)","Anatomie d'un chef-d'oeuvre, ""Germinal"" / Henriette Psichari",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Artaud%2C%20Antonin%22%20or%20dc.contributor%20all%20%22Artaud%2C%20Antonin%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3323472n,"Artaud, Antonin (1896-1948) (nouvelle fenêtre)",Artaud vivant / [témoignages réunis et présentés par] Odette et Alain Virmaux...,"['Virmaux, Alain (1928-2013). Éditeur scientifique', 'Virmaux, Odette (19..-1996). Éditeur scientifique']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Artaud%2C%20Antonin%22%20or%20dc.contributor%20all%20%22Artaud%2C%20Antonin%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k4804947g,"Artaud, Antonin (1896-1948) (nouvelle fenêtre)",L'expérience intérieure d'Antonin Artaud : avec trois lettres et un autoportrait... / Danièle André-Carraz,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Barbusse%2C%20Henri%22%20or%20dc.contributor%20all%20%22Barbusse%2C%20Henri%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3394839n,"Barbusse, Henri (1873-1935) (nouvelle fenêtre)",Contes à la marraine / Maurice-Ch. Renard ; préface de Henri Barbusse,"['Barbusse, Henri (1873-1935). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Barbusse%2C%20Henri%22%20or%20dc.contributor%20all%20%22Barbusse%2C%20Henri%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k33668314,"Barbusse, Henri (1873-1935) (nouvelle fenêtre)",Sur le chemin des douleurs / Sandor Kémeri ; préface de Henri Barbusse,"['Barbusse, Henri (1873-1935). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bernanos%2C%20Georges%20%22%20or%20dc.contributor%20all%20%22Bernanos%2C%20Georges%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k4802328f,"Bernanos, Georges (1888-1948) (nouvelle fenêtre)","Georges Bernanos "" à la merci des passants "" / Jean-Loup Bernanos",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bernanos%2C%20Georges%20%22%20or%20dc.contributor%20all%20%22Bernanos%2C%20Georges%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k33652466,"Bernanos, Georges (1888-1948) (nouvelle fenêtre)",Bernanos / par Michel Estève,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bernanos%2C%20Georges%20%22%20or%20dc.contributor%20all%20%22Bernanos%2C%20Georges%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3368245q,"Bernanos, Georges (1888-1948) (nouvelle fenêtre)",Qu'allez-vous faire de moi ? / Georges-Marie Bernanose,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bernanos%2C%20Georges%20%22%20or%20dc.contributor%20all%20%22Bernanos%2C%20Georges%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3353491t,"Bernanos, Georges (1888-1948) (nouvelle fenêtre)",Le juge Sturmfelz / Georges-Marie Bernanose,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Capus,%20Alfred%20(1858-1922)%20%22%20or%20dc.contributor%20all%20%22Capus,%20Alfred%20(1858-1922)%20%22%20)%20&suggest=10&keywords=Capus,%20Alfred%20(1858-1922)",https://gallica.bnf.fr/ark:/12148/cb32694497t/date,"Capus, Alfred (1858-1922) (nouvelle fenêtre)",Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig,"['Sarcey, Francisque (1827-1899). Préfacier', 'Sardou, Victorien (1831-1908). Préfacier', 'Got, Edmond (1822-1901). Préfacier', 'Zola, Émile (1840-1902). Préfacier', 'Berdalle de Lapommeraye, Pierre-Victor-Henri (1839-1891). Préfacier', 'Joncières, Victorin (1839-1903). Préfacier', 'Fouquier, Henry (1838-1901). Préfacier', 'Perrin, Emile (1814-1885). Préfacier', 'Garnier, Charles (1825-1898). Préfacier', 'Pène, Henri de (1830-1888). Préfacier', 'Gounod, Charles (1818-1893). Préfacier', 'Barbier, Jules (1825-1901). Préfacier', 'Claretie, Jules (1840-1913). Préfacier', 'Pessard, Hector (1836-1895). Préfacier', 'Meilhac, Henri (1830-1897). Préfacier', 'Halévy, Ludovic (1834-1908). Préfacier', 'Larroumet, Gustave (1852-1902). Préfacier', 'Lemaître, Jules (1853-1914). Préfacier', 'Brunetière, Ferdinand (1849-1906). Préfacier', 'Duquesnel, Félix (1832-1915). Préfacier', 'Claveau, Anatole (1835-1914). Préfacier', 'Faguet, Émile (1847-1916). Préfacier', 'Filon, Augustin (1841-1916). Préfacier', 'Carré, Albert (1852-1938). Préfacier', 'Muhlfeld, Lucien (1870-1902). Préfacier', 'Hervieu, Paul (1857-1915). Préfacier', 'Mendès, Catulle (1841-1909). Préfacier', 'Capus, Alfred (1858-1922). Préfacier', 'Saint-Saëns, Camille (1835-1921). Préfacier', 'Richepin, Jean (1849-1926). Préfacier', 'Brisson, Adolphe (1860-1925). Préfacier', 'Nozière, Fernand (1874-1931). Préfacier', 'Donnay, Maurice (1859-1945). Préfacier', 'Lavedan, Henri (1859-1940). Préfacier', 'Jullien, Adolphe (1845-1932). Préfacier', 'Flers, Robert de (1872-1927). Préfacier', 'Blum, Léon (1872-1950). Préfacier', 'Hermant, Abel (1862-1950). Préfacier', 'Bidou, Henry (1873-1943). Préfacier', 'Bataille, Henry (1872-1922). Préfacier']",[]
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Crevel%2C%20Ren%C3%A9%22%20or%20dc.contributor%20all%20%22Crevel%2C%20Ren%C3%A9%22%20%29%20&filter=dc.type%20all%20%22monographie%22 ,https://gallica.bnf.fr/ark:/12148/bpt6k3358723k,"Crevel, René (1900-1935) (nouvelle fenêtre)","René Crevel / une étude de Claude Courtot, avec un choix de textes...",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22daumal,%20ren%C3%A9%22%20or%20dc.contributor%20adj%20%22daumal,%20ren%C3%A9%22%20)%20&suggest=10&keywords=daumal,%20ren%C3%A9",https://gallica.bnf.fr/ark:/12148/bpt6k3371401b,"Daumal, René (1908-1944) (nouvelle fenêtre)",Je ne parle jamais pour ne rien dire / lettres de René Daumal à Artür Harfaux,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=50&page=1&query=%28%28dc.creator%20all%20%22Gilbert-Lecomte%2C%20Roger%22%20or%20dc.contributor%20all%20%22Gilbert-Lecomte%2C%20Roger%22%29%29%20sortby%20dc.date%2Fsort.ascending,https://gallica.bnf.fr/ark:/12148/bpt6k48031215,"Gilbert-Lecomte, Roger (1907-1943) (nouvelle fenêtre)",Roger Gilbert-Lecomte / Christian Noorbergen,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Proust%2C%20Marcel%22%20or%20dc.contributor%20all%20%22Proust%2C%20Marcel%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22proust%2C%20marcel%20%281871-1922%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k33208560,"Proust, Marcel (1871-1922) (nouvelle fenêtre)",Promenades en Normandie avec un guide nommé Marcel Proust / [textes choisis et présentés par] Bernard Coulon,"['Coulon, Bernard. Éditeur scientifique']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Proust%2C%20Marcel%22%20or%20dc.contributor%20all%20%22Proust%2C%20Marcel%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22proust%2C%20marcel%20%281871-1922%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k48122432,"Proust, Marcel (1871-1922) (nouvelle fenêtre)",Proust connu et inconnu / Gautier-Vignal,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20or%20dc.contributor%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20)%20&suggest=10&keywords=Ramuz,%20Charles-Ferdinand%20(1878-1947)",https://gallica.bnf.fr/ark:/12148/bpt6k3399373h,"Ramuz, Charles-Ferdinand (1878-1947) (nouvelle fenêtre)",C. F. Ramuz et la sainteté de la terre / Bernard Voyenne ; avec une post-face de Daniel-Rops,['Daniel-Rops (1901-1965). Postfacier'],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20or%20dc.contributor%20all%20%22Ramuz,%20Charles-Ferdinand%20(1878-1947)%22%20)%20&suggest=10&keywords=Ramuz,%20Charles-Ferdinand%20(1878-1947)",https://gallica.bnf.fr/ark:/12148/bpt6k3324783s,"Ramuz, Charles-Ferdinand (1878-1947) (nouvelle fenêtre)",C. F. Ramuz qui êtes-vous ? / Marianne Ghirelli,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Toulet,%20Paul-Jean%20(1867-1920)%22%20or%20dc.contributor%20all%20%22Toulet,%20Paul-Jean%20(1867-1920)%22%20)%20&suggest=10&keywords=Toulet,%20Paul-Jean%20(1867-1920)",https://gallica.bnf.fr/ark:/12148/bpt6k33249629,"Toulet, Paul-Jean (1867-1920) (nouvelle fenêtre)",Paul-Jean Toulet / Pierre-Olivier Walzer,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20or%20dc.contributor%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20%29%20&filter=dc.creator%20all%20%22val%C3%A9ry%2C%20paul%20%281871-1945%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k4813430f,"Valéry, Paul (1871-1945) (nouvelle fenêtre)",Les plus beaux poèmes français / présentés par René Lalou,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
20,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20or%20dc.contributor%20all%20%22Val%C3%A9ry%2C%20Paul%20%281871-1945%29%22%20%29%20&filter=dc.creator%20all%20%22val%C3%A9ry%2C%20paul%20%281871-1945%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k33576495,"Valéry, Paul (1871-1945) (nouvelle fenêtre)",Hommage à André Gide,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
