identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k9756547w,2022-02-04,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9756547w,Les suppliants / François Porché,"['Porché, François (1877-1944). Auteur du texte', 'Péguy, Charles (1873-1914). Auteur du texte']",Cahiers de la quinzaine (Paris),1905,"['1 vol. (121 p.) ; in-18', 'Nombre total de vues :  132']",fre,"['Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb42526455v', 'Appartient à : [Archives et bibliothèque Yves-Marie Goblet (1881-1955)]', 'Périodique lié : Cahiers de la quinzaine (Paris. 1900)(ISSN 1245-6039), 1905 (Notice : http://catalogue.bnf.fr/ark:/12148/cb344672990)', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31137016c']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, Z BARRES-24291","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Comprend : Les suppliants parallèles', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, Z BARRES-24291",monographie,98.5,text,Les suppliants / François Porché,1905,21/11/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k812608,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k812608,Églantine : roman (34e éd.) / Jean Giraudoux,"Giraudoux, Jean (1882-1944). Auteur du texte",(Paris),1927,"['1 vol. (230 p.) ; 19 cm', 'Nombre total de vues :  234']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169875b,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-72604","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-72604",monographie,0.0,,Églantine : roman (34e éd.) / Jean Giraudoux,1927,05/01/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1527485k,2021-01-08,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1527485k,"Sésame et les lys : des trésors des rois, des jardins des reines / John Ruskin ; traduction, notes et préface par Marcel Proust","['Ruskin, John (1819-1900). Auteur du texte', 'Proust, Marcel (1871-1922). Auteur du texte']",(Paris),1906,"['224-[2] p. ; 19 cm', 'Nombre total de vues :  247']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31271198c,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-2835","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Titre original : Sesame and the lilies : two lectures delivered at Manchester in 1864', ""Collection : Collection d'auteurs étrangers"", ""Collection : Collection d'auteurs étrangers"", 'Comprend : Sur la lecture']",bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-2835",monographie,0.0,,"Sésame et les lys : des trésors des rois, des jardins des reines / John Ruskin ; traduction, notes et préface par Marcel Proust",1906,09/08/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6494830s,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6494830s,"L'anneau d'améthyste (8e édition) / par Anatole France,...","France, Anatole (1844-1924). Auteur du texte",Calmann Lévy (Paris),1899,"['1 vol. (419 p.) ; in-18', 'Nombre total de vues :  448', 'application/epub+zip']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb43785504q,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-22399","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-22399",monographie,99.99,text,"L'anneau d'améthyste (8e édition) / par Anatole France,...",1899,05/08/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k4809722h,2021-12-31,"['gallica:theme:1:11', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k4809722h,"Paul Valéry et la métaphysique / M. S. Gillet,... ; avec une lettre-préface de Paul Valéry,...","['Gillet, Martin Stanislas (1875-1951). Auteur du texte', 'Valéry, Paul (1871-1945). Auteur du texte']",Flammarion (Paris),1935,"['1 vol. (183 p.) ; in-16', 'Nombre total de vues :  208']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32166408c,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-42027","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","[""Comprend : [Lettre au P. Gillet, 30 janvier 1927, suivie de la réponse de l'auteur, 7 février 1927]"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,11,1,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-42027",monographie,99.99,text,"Paul Valéry et la métaphysique / M. S. Gillet,... ; avec une lettre-préface de Paul Valéry,...",1935,12/12/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k86304913,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k86304913,Qui perd gagne / Alfred Capus ; dessins de René Lelong gravés sur bois par G. Lemoine,"Capus, Alfred (1858-1922). Auteur du texte",P. Ollendorff (Paris),1900,"['1 vol. (315 p.) : fig. ; in-16', 'Nombre total de vues :  332']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30194720x,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-52091","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-52091",monographie,99.94,text,Qui perd gagne / Alfred Capus ; dessins de René Lelong gravés sur bois par G. Lemoine,1900,11/04/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k805976,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k805976,"Les bonheurs perdus / Henri de Régnier,...","Régnier, Henri de (1864-1936). Auteur du texte",(Paris),1924,"['1 vol. (234 p.) ; in-16', 'Nombre total de vues :  241']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311891196,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-68843","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-68843",monographie,96.37,text,"Les bonheurs perdus / Henri de Régnier,...",1924,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1525815p,2022-12-16,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1525815p,Passions et vanités / par la Comtesse de Noailles,"Noailles, Anna de (1876-1933). Auteur du texte",la Cité des livres (Paris),1926,"['1 vol. (69 p.) ; 17 cm', 'Nombre total de vues :  101']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb36974530g,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-697 (N)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","[""Collection : L'alphabet des lettres ; N"", ""Collection : L'alphabet des lettres ; N""]",bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-Z-697 (N)",monographie,0.0,,Passions et vanités / par la Comtesse de Noailles,1926,19/11/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k57895435,2022-06-22,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k57895435,Ubu roi ; Ubu enchaîné : comédie / A. Jarry,"Jarry, Alfred (1873-1907). Auteur du texte","la ""Revue blanche"" (Paris)",1900,"['1 vol. (244 p.) ; in-18', 'Nombre total de vues :  264', 'application/epub+zip']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647264q,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-YF-1133","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YF-1133",monographie,84.31,text,Ubu roi ; Ubu enchaîné : comédie / A. Jarry,1900,09/11/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k113313n,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k113313n,L'étrangère / Henri Barbusse,"Barbusse, Henri (1873-1935). Auteur du texte",(Paris),1921,"['1 vol. (61 p.) : couv. ill. ; 17 cm', 'Nombre total de vues :  66']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35217028p,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 16-Y2-41344","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","[""Collection : Une heure d'oubli ; 90"", ""Collection : Une heure d'oubli ; 90""]",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 16-Y2-41344",monographie,70.91,text,L'étrangère / Henri Barbusse,1921,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1513071n,2022-06-22,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1513071n,"Par la taille, 1 acte comique et moral, en prose et en vers, pour esjouir grands et petits / Alfred Jarry","Jarry, Alfred (1873-1907). Auteur du texte",E. Sansot (Paris),1906,"['In-18, 35 p.', 'Nombre total de vues :  61']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647260b,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-YF-511","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-YF-511",monographie,0.0,,"Par la taille, 1 acte comique et moral, en prose et en vers, pour esjouir grands et petits / Alfred Jarry",1906,27/03/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k807801,2019-07-19,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k807801,Les ténébreuses. Du sang sur la Neva / Gaston Leroux,"Leroux, Gaston (1868-1927). Auteur du texte",(Paris),1925,255 p. ; in-16,"['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb307981897"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb307981897']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-6977 (2)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-6977 (2)",monographie,0.0,,Les ténébreuses. Du sang sur la Neva / Gaston Leroux,1925,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k66289s,2019-07-19,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k66289s,"Histoire comique (14e éd.) / Anatole France,...","France, Anatole (1844-1924). Auteur du texte",(Paris),1903,"['324 p. ; in-16', 'Nombre total de vues :  331']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30457712q,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-23884","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-23884",monographie,90.72,text,"Histoire comique (14e éd.) / Anatole France,...",1903,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5658827q,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5658827q,"Les amitiés françaises : notes sur l'acquisition par un petit Lorrain des sentiments qui donnent un prix à la vie (Nouvelle éd.) / Maurice Barrès,...","Barrès, Maurice (1862-1923). Auteur du texte",Emile-Paul frères (Paris),1919,"['1 vol. (285 p.) ; in-18', 'Nombre total de vues :  304']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317659072,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-29021","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-29021",monographie,96.0,text,"Les amitiés françaises : notes sur l'acquisition par un petit Lorrain des sentiments qui donnent un prix à la vie (Nouvelle éd.) / Maurice Barrès,...",1919,08/06/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9804492m,2022-06-22,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9804492m,Le danseur inconnu : comédie en trois actes / par Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte",L'Illustration théâtrale (Paris),1910,"['32 p. : fig. ; gr. in-8', 'Nombre total de vues :  44']",fre,"[""Périodique lié : L'Illustration théâtrale(ISSN 1155-7540), 19100514 (Notice : http://catalogue.bnf.fr/ark:/12148/cb34439974f)"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31802353s']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 4-YTH-8185","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 4-YTH-8185",monographie,98.5,text,Le danseur inconnu : comédie en trois actes / par Tristan Bernard,1910,22/10/2017,false
