identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k65821618,2021-03-19,"['gallica:theme:9:92', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65821618,Thérèse et Marianne : souvenirs de jeunesse / J. Michelet ; onze eaux-fortes originales de Foulquier,"Michelet, Jules (1798-1874). Auteur du texte",(Paris),1891,"['1 vol. (III-105 p.) : fig. et pl. ; in-16', 'Nombre total de vues :  166']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb309431640,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-40027",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,92,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-40027",monographie,99.96,text,Thérèse et Marianne : souvenirs de jeunesse / J. Michelet ; onze eaux-fortes originales de Foulquier,1891,21/03/2014,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6535627h,2018-04-26,"['gallica:theme:9:944', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6535627h,"L'enseignement du peuple (4e édition) / par E. Quinet,...","Quinet, Edgar (1803-1875). Auteur du texte",Chamerot (Paris),1850,"['1 vol. (257 p.) ; in-18', 'Nombre total de vues :  276']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311651441,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB55-2859 (B)",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,944,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB55-2859 (B)",monographie,99.93,text,"L'enseignement du peuple (4e édition) / par E. Quinet,...",1850,19/06/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k206997k,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k206997k,Le marquis de Villemer / George Sand,"Sand, George (1804-1876). Auteur du texte",(Paris),1925,"['379 p. ; 19 cm', 'Nombre total de vues :  382']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39117301v,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]",Bibliothèque nationale de France,domaine public,,bnf.fr,84,8,Bibliothèque nationale de France,monographie,97.38,text,Le marquis de Villemer / George Sand,1925,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k3040267j,2019-04-19,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k3040267j,Le lieutenant Bonnet / par Hector Malot,"Malot, Hector (1830-1907). Auteur du texte",(Paris),1885,"['1 vol. (385 p.) ; in-12', 'Nombre total de vues :  414']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30868630h,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-9157",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-9157",monographie,80.76,text,Le lieutenant Bonnet / par Hector Malot,1885,13/01/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k65394665,2018-04-26,"['gallica:theme:9:944', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65394665,"Histoire de France depuis les temps les plus reculés jusqu'à la révolution de 1789. Tome 1 / par Anquetil,... ; continuée depuis l'ouverture des États généraux jusqu'à la fin de l'Empire d'après Dulaure et les historiens contemporains, et depuis la Restauration de 1814 jusqu'à la nomination du président de la République (10 décembre 1848), par Paul Lacroix (bibliophile Jacob),...","['Anquetil, Louis-Pierre (1723-1806). Auteur du texte', 'Lacroix, Paul (1806-1884). Auteur du texte']","Dufour, Boulanger et Legrand (Paris)",1863,"['2 vol. (496, 486 p.) : pl. ; in-8', 'Nombre total de vues :  522', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb43588235j"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb43588235j']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Les amis de Montmélian et de ses environs, 2013-155646",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,944,9,"Les amis de Montmélian et de ses environs, 2013-155646",monographie,99.96,text,"Histoire de France depuis les temps les plus reculés jusqu'à la révolution de 1789. Tome 1 / par Anquetil,... ; continuée depuis l'ouverture des États généraux jusqu'à la fin de l'Empire d'après Dulaure et les historiens contemporains, et depuis la Restauration de 1814 jusqu'à la nomination du président de la République (10 décembre 1848), par Paul Lacroix (bibliophile Jacob),...",1863,31/07/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9628621j,2021-04-16,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9628621j,"Les filles du feu : Sylvie, Jemmy, Octavie, Isis, Émilie / Gérard de Nerval ; avec une préface de Jules Levallois ; dessins d'Émile Adan gravés à l'eau-forte par Le Rat","Nerval, Gérard de (1808-1855). Auteur du texte",(Paris),1888,"['1 vol. (XXXVII-250 p.-[6] f. de pl.) : ill. ; 21 cm', 'Nombre total de vues :  344']",fre,"['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11992732r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31009478q']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-41902",domaine public,"['[Les filles du feu (français)]', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-41902",monographie,99.64,text,"Les filles du feu : Sylvie, Jemmy, Octavie, Isis, Émilie / Gérard de Nerval ; avec une préface de Jules Levallois ; dessins d'Émile Adan gravés à l'eau-forte par Le Rat",1888,15/02/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k54973279,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k54973279,"Les victimes d'amour / Hector Malot ; illustrations par E. Duez, Jundt, Kauffmann... [et al.]","Malot, Hector (1830-1907). Auteur du texte",(Paris),,"['1 vol. (VIII-792 p.) : ill. ; gr. in-8', 'Nombre total de vues :  804']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb324124511,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-1077",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-1077",monographie,97.5,text,"Les victimes d'amour / Hector Malot ; illustrations par E. Duez, Jundt, Kauffmann... [et al.]",None,10/03/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k66334s,2019-07-19,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k66334s,Fort comme la mort / Guy de Maupassant,"Maupassant, Guy de (1850-1893). Auteur du texte",(Paris),1889,"['1 vol. (353 p.) ; in-18', 'Nombre total de vues :  362']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30910540r"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122382675', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30910540r']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-23390",domaine public,"['[Fort comme la mort (français)]', 'Appartient à l’ensemble documentaire : GTextes1']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-23390",monographie,0.0,,Fort comme la mort / Guy de Maupassant,1889,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6129696r,2018-04-26,"['gallica:theme:3:32', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6129696r,"Notes sur quelques articles de journaux, par M. Benjamin de Constant","Constant, Benjamin (1767-1830). Auteur du texte",Plancher (Paris),1817,"['In-8° , 34 p.', 'Nombre total de vues :  38']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30265418b,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB48-894",domaine public,Avec mode texte,bnf.fr,32,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB48-894",monographie,99.98,text,"Notes sur quelques articles de journaux, par M. Benjamin de Constant",1817,19/10/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k3042081r,2022-03-10,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k3042081r,Contes de toutes les couleurs. Tome V,"['Lytton, Edward Bulwer (1803-1873). Auteur du texte', 'Berthoud, Samuel-Henry (1804-1891). Auteur du texte', 'Farjas, L.. Auteur du texte', 'Bastide, Jules (1800-1879). Auteur du texte', 'Voïart, Élise (1786-1866). Auteur du texte', 'Morier, James Justinien (1782-1849). Auteur du texte', 'Salvandy, Narcisse-Achille de (1795-1856). Auteur du texte', 'Viel-Castel, Horace de (1802-1864). Auteur du texte', 'Sandeau, Jules (1811-1883). Auteur du texte', 'Sand, George (1804-1876). Auteur du texte']",H. Fournier (Paris),1833,"['1 vol. (438 p.) ; 23 cm', 'Nombre total de vues :  464']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb455556943"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41151179m']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, Y2-64899",domaine public,"['Comprend : L\'inconnu : conte sentimental et mystérieux ; Nicaise ou L\'enfant de choeur ; Louise Helwing ; La vieille carabine / Jules Bastide ; L\'hôte mystérieux : conte fantastique ; Pepita / traduit de Morier par le marquis de Chateaugiron ; Le prince de Richemond ou Le nouveau Lord Edouard ; Une nuit d\'automne. 1829 ; Cyprien : fragment philosophique ; Cora ; Thse Hioung Hioung ti, c\'est-à-dire ""Les deux frères de sexe différent"" / trad. du chinois [par Stanislas Julien]', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, Y2-64899",monographie,78.51,text,Contes de toutes les couleurs. Tome V,1833,17/02/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6136700j,2022-06-22,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6136700j,"Poil de carotte : [Paris, Th. Antoine, 2 mars 1900] ; Monsieur Vernet : [Paris, Th. Antoine, 6 mai 1903] ; Le Plaisir de rompre : [Paris, Cercle des Escholiers, 16 mars 1897] ; Le Pain de ménage ; La Bigote : [Paris, Th. national de l'Odéon, 21 octobre 1909] / Jules Renard ; Ill. d'après... Maillaud, et Dudouyt","Renard, Jules (1864-1910). Auteur du texte",Fayard (Paris),1911,"['126 p. : ill., [1] f. de front. ; 25 cm', 'Nombre total de vues :  133']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb358214784,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-YF-592",domaine public,"['Collection : Modern-Théâtre', 'Collection : Modern-Théâtre', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 4-YF-592",monographie,96.84,text,"Poil de carotte : [Paris, Th. Antoine, 2 mars 1900] ; Monsieur Vernet : [Paris, Th. Antoine, 6 mai 1903] ; Le Plaisir de rompre : [Paris, Cercle des Escholiers, 16 mars 1897] ; Le Pain de ménage ; La Bigote : [Paris, Th. national de l'Odéon, 21 octobre 1909] / Jules Renard ; Ill. d'après... Maillaud, et Dudouyt",1911,06/09/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k2029183,2021-01-08,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k2029183,Histoires extraordinaires (Nouv. éd.) / par Edgar Poe ; trad. de Charles Baudelaire,"Poe, Edgar Allan (1809-1849). Auteur du texte","['M. Lévy frères (Paris)', 'Librairie nouvelle (Paris)']",1875,"['XXXI-330 p.', 'Nombre total de vues :  360']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11943795v', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb38889223w']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]",Bibliothèque nationale de France,domaine public,"['[Tales of the grotesque and arabesque]', 'Titre original : Tales of the grotesque and arabesque', ""Collection : Collection Michel Lévy. Oeuvres d'Edgar Poe"", 'Collection : Collection Michel Lévy']",bnf.fr,80,8,Bibliothèque nationale de France,monographie,0.0,,Histoires extraordinaires (Nouv. éd.) / par Edgar Poe ; trad. de Charles Baudelaire,1875,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6119607g,2020-03-13,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6119607g,La dame de Monsoreau / oeuvres complètes de M. Alexandre Dumas,"Dumas, Alexandre (1802-1870). Auteur du texte",(Paris),1847,"['1 vol. (232 p.) ; in-18', 'Nombre total de vues :  234']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb43783690x,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-2002",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-2002",monographie,96.13,text,La dame de Monsoreau / oeuvres complètes de M. Alexandre Dumas,1847,23/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k57272233,2018-04-26,"['gallica:theme:3:32', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k57272233,"Des Partis politiques, de ce qu'ils veulent, de ce qu'ils font, des suites de leur conduite, par M. Lecerf,...","Lecerf, Pierre-Louis. Auteur du texte",E. Poisson (Caen),1850,"['In-8° , 52 p.', 'Nombre total de vues :  59']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb307642548,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB55-1702",domaine public,Avec mode texte,bnf.fr,32,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB55-1702",monographie,99.98,text,"Des Partis politiques, de ce qu'ils veulent, de ce qu'ils font, des suites de leur conduite, par M. Lecerf,...",1850,28/09/2009,false
